date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2017-03-28,32,41,23,30.0,29.0,28.0,7.0,7.0,6.0,1012.53,1013.49,1012.21,43.0,44.0,41.0,5.0,7.0,6.0,40.0,37.0,36.0,21.0,21.0,21.0,13.0,11.0,11.0,2.0,5.0,3.0,1015.0,1017.0,1015.0,1007.0,1008.0,1007.0,0.0,0.0,0.0
2017-03-29,32,40,25,32.0,30.0,29.0,5.0,7.0,7.0,1011.57,1012.53,1013.49,47.0,43.0,44.0,4.0,5.0,7.0,41.0,40.0,37.0,23.0,21.0,21.0,13.0,13.0,11.0,-2.0,2.0,5.0,1015.0,1015.0,1017.0,1006.0,1007.0,1008.0,0.0,0.0,0.0
2017-03-30,32,41,24,32.0,32.0,30.0,3.0,5.0,7.0,1010.11,1011.57,1012.53,34.0,47.0,43.0,4.0,4.0,5.0,40.0,41.0,40.0,25.0,23.0,21.0,11.0,13.0,13.0,-8.0,-2.0,2.0,1013.0,1015.0,1015.0,1005.0,1006.0,1007.0,0.0,0.0,0.0
2017-03-31,30,39,22,32.0,32.0,32.0,2.0,3.0,5.0,1009.89,1010.11,1011.57,47.0,34.0,47.0,4.0,4.0,4.0,41.0,40.0,41.0,24.0,25.0,23.0,15.0,11.0,13.0,-7.0,-8.0,-2.0,1013.0,1013.0,1015.0,1005.0,1005.0,1006.0,0.0,0.0,0.0
2017-04-01,32,40,25,30.0,32.0,32.0,1.0,2.0,3.0,1010.86,1009.89,1010.11,29.0,47.0,34.0,5.0,4.0,4.0,39.0,41.0,40.0,22.0,24.0,25.0,6.0,15.0,11.0,-4.0,-7.0,-8.0,1014.0,1013.0,1013.0,1006.0,1005.0,1005.0,0.0,0.0,0.0
2017-04-02,32,39,25,32.0,30.0,32.0,1.0,1.0,2.0,1008.64,1010.86,1009.89,22.0,29.0,47.0,4.0,5.0,4.0,40.0,39.0,41.0,25.0,22.0,24.0,10.0,6.0,15.0,-2.0,-4.0,-7.0,1012.0,1014.0,1013.0,1004.0,1006.0,1005.0,0.0,0.0,0.0
2017-04-03,32,40,23,32.0,32.0,30.0,4.0,1.0,1.0,1007.05,1008.64,1010.86,27.0,22.0,29.0,4.0,4.0,5.0,39.0,40.0,39.0,25.0,25.0,22.0,14.0,10.0,6.0,-2.0,-2.0,-4.0,1010.0,1012.0,1014.0,1003.0,1004.0,1006.0,0.0,0.0,0.0
2017-04-04,32,39,25,32.0,32.0,32.0,6.0,4.0,1.0,1007.27,1007.05,1008.64,34.0,27.0,22.0,6.0,4.0,4.0,40.0,39.0,40.0,23.0,25.0,25.0,11.0,14.0,10.0,3.0,-2.0,-2.0,1011.0,1010.0,1012.0,1002.0,1003.0,1004.0,0.0,0.0,0.0
2017-04-05,32,40,24,32.0,32.0,32.0,8.0,6.0,4.0,1008.05,1007.27,1007.05,34.0,34.0,27.0,9.0,6.0,4.0,39.0,40.0,39.0,25.0,23.0,25.0,12.0,11.0,14.0,6.0,3.0,-2.0,1011.0,1011.0,1010.0,1003.0,1002.0,1003.0,0.0,0.0,0.0
2017-04-06,31,36,26,32.0,32.0,32.0,7.0,8.0,6.0,1005.82,1008.05,1007.27,36.0,34.0,34.0,8.0,9.0,6.0,40.0,39.0,40.0,24.0,25.0,23.0,12.0,12.0,11.0,-1.0,6.0,3.0,1018.0,1011.0,1011.0,999.0,1003.0,1002.0,0.0,0.0,0.0
2017-04-07,28,34,22,31.0,32.0,32.0,6.0,7.0,8.0,1005.19,1005.82,1008.05,45.0,36.0,34.0,5.0,8.0,9.0,36.0,40.0,39.0,26.0,24.0,25.0,15.0,12.0,12.0,-3.0,-1.0,6.0,1008.0,1018.0,1011.0,1001.0,999.0,1003.0,0.0,0.0,0.0
2017-04-08,26,34,19,28.0,31.0,32.0,-8.0,6.0,7.0,1009.31,1005.19,1005.82,28.0,45.0,36.0,4.0,5.0,8.0,34.0,36.0,40.0,22.0,26.0,24.0,6.0,15.0,12.0,-15.0,-3.0,-1.0,1012.0,1008.0,1018.0,1005.0,1001.0,999.0,0.0,0.0,0.0
2017-04-09,28,34,22,26.0,28.0,31.0,-10.0,-8.0,6.0,1012.43,1009.31,1005.19,15.0,28.0,45.0,4.0,4.0,5.0,34.0,34.0,36.0,19.0,22.0,26.0,1.0,6.0,15.0,-18.0,-15.0,-3.0,1015.0,1012.0,1008.0,1008.0,1005.0,1001.0,0.0,0.0,0.0
2017-04-10,26,35,18,28.0,26.0,28.0,-8.0,-10.0,-8.0,1013.15,1012.43,1009.31,19.0,15.0,28.0,4.0,4.0,4.0,34.0,34.0,34.0,22.0,19.0,22.0,0.0,1.0,6.0,-21.0,-18.0,-15.0,1016.0,1015.0,1012.0,1009.0,1008.0,1005.0,0.0,0.0,0.0
2017-04-11,30,38,21,26.0,28.0,26.0,-5.0,-8.0,-10.0,1011.8,1013.15,1012.43,21.0,19.0,15.0,4.0,4.0,4.0,35.0,34.0,34.0,18.0,22.0,19.0,6.0,0.0,1.0,-8.0,-21.0,-18.0,1015.0,1016.0,1015.0,1007.0,1009.0,1008.0,0.0,0.0,0.0
2017-04-12,30,40,21,30.0,26.0,28.0,-2.0,-5.0,-8.0,1010.3,1011.8,1013.15,29.0,21.0,19.0,4.0,4.0,4.0,38.0,35.0,34.0,21.0,18.0,22.0,7.0,6.0,0.0,-9.0,-8.0,-21.0,1014.0,1015.0,1016.0,1005.0,1007.0,1009.0,0.0,0.0,0.0
2017-04-13,32,41,23,30.0,30.0,26.0,0.0,-2.0,-5.0,1009.29,1010.3,1011.8,33.0,29.0,21.0,4.0,4.0,4.0,40.0,38.0,35.0,21.0,21.0,18.0,8.0,7.0,6.0,-9.0,-9.0,-8.0,1012.0,1014.0,1015.0,1004.0,1005.0,1007.0,0.0,0.0,0.0
2017-04-14,33,42,24,32.0,30.0,30.0,-1.0,0.0,-2.0,1008.9,1009.29,1010.3,32.0,33.0,29.0,4.0,4.0,4.0,41.0,40.0,38.0,23.0,21.0,21.0,9.0,8.0,7.0,-7.0,-9.0,-9.0,1012.0,1012.0,1014.0,1003.0,1004.0,1005.0,0.0,0.0,0.0
2017-04-15,34,42,25,33.0,32.0,30.0,-1.0,-1.0,0.0,1007.07,1008.9,1009.29,23.0,32.0,33.0,4.0,4.0,4.0,42.0,41.0,40.0,24.0,23.0,21.0,8.0,9.0,8.0,-9.0,-7.0,-9.0,1010.0,1012.0,1012.0,1001.0,1003.0,1004.0,0.0,0.0,0.0
2017-04-16,34,43,26,34.0,33.0,32.0,1.0,-1.0,-1.0,1005.69,1007.07,1008.9,30.0,23.0,32.0,4.0,4.0,4.0,42.0,42.0,41.0,25.0,24.0,23.0,8.0,8.0,9.0,-10.0,-9.0,-7.0,1014.0,1010.0,1012.0,999.0,1001.0,1003.0,0.0,0.0,0.0
2017-04-17,35,43,27,34.0,34.0,33.0,-1.0,1.0,-1.0,1006.12,1005.69,1007.07,23.0,30.0,23.0,4.0,4.0,4.0,43.0,42.0,42.0,26.0,25.0,24.0,7.0,8.0,8.0,-9.0,-10.0,-9.0,1010.0,1014.0,1010.0,1001.0,999.0,1001.0,0.0,0.0,0.0
2017-04-18,36,43,29,35.0,34.0,34.0,2.0,-1.0,1.0,1007.02,1006.12,1005.69,20.0,23.0,30.0,4.0,4.0,4.0,43.0,43.0,42.0,27.0,26.0,25.0,10.0,7.0,8.0,-3.0,-9.0,-10.0,1010.0,1010.0,1014.0,1002.0,1001.0,999.0,0.0,0.0,0.0
2017-04-19,35,42,28,36.0,35.0,34.0,4.0,2.0,-1.0,1006.95,1007.02,1006.12,24.0,20.0,23.0,5.0,4.0,4.0,43.0,43.0,43.0,29.0,27.0,26.0,14.0,10.0,7.0,-5.0,-3.0,-9.0,1010.0,1010.0,1010.0,1001.0,1002.0,1001.0,0.0,0.0,0.0
2017-04-20,36,43,28,35.0,36.0,35.0,4.0,4.0,2.0,1004.82,1006.95,1007.02,27.0,24.0,20.0,4.0,5.0,4.0,42.0,43.0,43.0,28.0,29.0,27.0,14.0,14.0,10.0,-3.0,-5.0,-3.0,1008.0,1010.0,1010.0,999.0,1001.0,1002.0,0.0,0.0,0.0
2017-04-21,36,43,30,36.0,35.0,36.0,9.0,4.0,4.0,1002.87,1004.82,1006.95,35.0,27.0,24.0,7.0,4.0,5.0,43.0,42.0,43.0,28.0,28.0,29.0,15.0,14.0,14.0,4.0,-3.0,-5.0,1006.0,1008.0,1010.0,997.0,999.0,1001.0,0.0,0.0,0.0
2017-04-22,34,40,29,36.0,36.0,35.0,4.0,9.0,4.0,1003.47,1002.87,1004.82,24.0,35.0,27.0,4.0,7.0,4.0,43.0,43.0,42.0,30.0,28.0,28.0,10.0,15.0,14.0,1.0,4.0,-3.0,1006.0,1006.0,1008.0,998.0,997.0,999.0,0.0,0.0,0.0
2017-04-23,34,39,28,34.0,36.0,36.0,6.0,4.0,9.0,1005.09,1003.47,1002.87,29.0,24.0,35.0,4.0,4.0,7.0,40.0,43.0,43.0,29.0,30.0,28.0,12.0,10.0,15.0,1.0,1.0,4.0,1008.0,1006.0,1006.0,1001.0,998.0,997.0,0.0,0.0,0.0
2017-04-24,32,38,25,34.0,34.0,36.0,8.0,6.0,4.0,1005.52,1005.09,1003.47,29.0,29.0,24.0,9.0,4.0,4.0,39.0,40.0,43.0,28.0,29.0,30.0,11.0,12.0,10.0,5.0,1.0,1.0,1009.0,1008.0,1006.0,1001.0,1001.0,998.0,0.0,0.0,0.0
2017-04-25,30,36,25,32.0,34.0,34.0,9.0,8.0,6.0,1007.02,1005.52,1005.09,34.0,29.0,29.0,9.0,9.0,4.0,38.0,39.0,40.0,25.0,28.0,29.0,16.0,11.0,12.0,1.0,5.0,1.0,1010.0,1009.0,1008.0,1003.0,1001.0,1001.0,0.0,0.0,0.0
2017-04-26,29,38,20,30.0,32.0,34.0,8.0,9.0,8.0,1007.85,1007.02,1005.52,47.0,34.0,29.0,9.0,9.0,9.0,36.0,38.0,39.0,25.0,25.0,28.0,18.0,16.0,11.0,1.0,1.0,5.0,1011.0,1010.0,1009.0,1004.0,1003.0,1001.0,2.0,0.0,0.0
2017-04-27,31,39,23,29.0,30.0,32.0,7.0,8.0,9.0,1008.26,1007.85,1007.02,61.0,47.0,34.0,5.0,9.0,9.0,38.0,36.0,38.0,20.0,25.0,25.0,15.0,18.0,16.0,-3.0,1.0,1.0,1011.0,1011.0,1010.0,1004.0,1004.0,1003.0,0.0,2.0,0.0
2017-04-28,32,40,24,31.0,29.0,30.0,3.0,7.0,8.0,1009.11,1008.26,1007.85,36.0,61.0,47.0,4.0,5.0,9.0,39.0,38.0,36.0,23.0,20.0,25.0,12.0,15.0,18.0,-8.0,-3.0,1.0,1012.0,1011.0,1011.0,1002.0,1004.0,1004.0,0.0,0.0,2.0
2017-04-29,32,37,26,32.0,31.0,29.0,5.0,3.0,7.0,1008.16,1009.11,1008.26,34.0,36.0,61.0,4.0,4.0,5.0,40.0,39.0,38.0,24.0,23.0,20.0,15.0,12.0,15.0,-1.0,-8.0,-3.0,1011.0,1012.0,1011.0,1002.0,1002.0,1004.0,0.0,0.0,0.0
2017-04-30,32,39,26,32.0,32.0,31.0,7.0,5.0,3.0,1007.94,1008.16,1009.11,30.0,34.0,36.0,7.0,4.0,4.0,37.0,40.0,39.0,26.0,24.0,23.0,17.0,15.0,12.0,4.0,-1.0,-8.0,1011.0,1011.0,1012.0,1004.0,1002.0,1002.0,0.0,0.0,0.0
2017-05-01,33,39,27,32.0,32.0,32.0,5.0,7.0,5.0,1007.36,1007.94,1008.16,32.0,30.0,34.0,6.0,7.0,4.0,39.0,37.0,40.0,26.0,26.0,24.0,12.0,17.0,15.0,-5.0,4.0,-1.0,1010.0,1011.0,1011.0,1002.0,1004.0,1002.0,0.0,0.0,0.0
2017-05-02,32,40,24,33.0,32.0,32.0,-2.0,5.0,7.0,1009.16,1007.36,1007.94,33.0,32.0,30.0,4.0,6.0,7.0,39.0,39.0,37.0,27.0,26.0,26.0,12.0,12.0,17.0,-17.0,-5.0,4.0,1012.0,1010.0,1011.0,1005.0,1002.0,1004.0,0.0,0.0,0.0
2017-05-03,34,41,28,32.0,33.0,32.0,-2.0,-2.0,5.0,1010.33,1009.16,1007.36,20.0,33.0,32.0,4.0,4.0,6.0,40.0,39.0,39.0,24.0,27.0,26.0,11.0,12.0,12.0,-7.0,-17.0,-5.0,1014.0,1012.0,1010.0,1005.0,1005.0,1002.0,0.0,0.0,0.0
2017-05-04,33,40,26,34.0,32.0,33.0,7.0,-2.0,-2.0,1008.37,1010.33,1009.16,29.0,20.0,33.0,7.0,4.0,4.0,41.0,40.0,39.0,28.0,24.0,27.0,13.0,11.0,12.0,2.0,-7.0,-17.0,1011.0,1014.0,1012.0,1003.0,1005.0,1005.0,0.0,0.0,0.0
2017-05-05,34,41,26,33.0,34.0,32.0,6.0,7.0,-2.0,1009.82,1008.37,1010.33,33.0,29.0,20.0,4.0,7.0,4.0,40.0,41.0,40.0,26.0,28.0,24.0,12.0,13.0,11.0,1.0,2.0,-7.0,1013.0,1011.0,1014.0,1002.0,1003.0,1005.0,0.0,0.0,0.0
2017-05-06,36,43,30,34.0,33.0,34.0,4.0,6.0,7.0,1008.55,1009.82,1008.37,25.0,33.0,29.0,4.0,4.0,7.0,41.0,40.0,41.0,26.0,26.0,28.0,10.0,12.0,13.0,1.0,1.0,2.0,1012.0,1013.0,1011.0,1004.0,1002.0,1003.0,0.0,0.0,0.0
2017-05-07,36,44,29,36.0,34.0,33.0,6.0,4.0,6.0,1008.31,1008.55,1009.82,22.0,25.0,33.0,4.0,4.0,4.0,43.0,41.0,40.0,30.0,26.0,26.0,14.0,10.0,12.0,0.0,1.0,1.0,1011.0,1012.0,1013.0,1003.0,1004.0,1002.0,0.0,0.0,0.0
2017-05-08,36,43,30,36.0,36.0,34.0,5.0,6.0,4.0,1008.0,1008.31,1008.55,24.0,22.0,25.0,4.0,4.0,4.0,44.0,43.0,41.0,29.0,30.0,26.0,10.0,14.0,10.0,-2.0,0.0,1.0,1011.0,1011.0,1012.0,1003.0,1003.0,1004.0,0.0,0.0,0.0
2017-05-09,36,43,29,36.0,36.0,36.0,8.0,5.0,6.0,1007.88,1008.0,1008.31,36.0,24.0,22.0,4.0,4.0,4.0,43.0,44.0,43.0,30.0,29.0,30.0,15.0,10.0,14.0,3.0,-2.0,0.0,1011.0,1011.0,1011.0,1001.0,1003.0,1003.0,0.1,0.0,0.0
2017-05-10,36,43,29,36.0,36.0,36.0,7.0,8.0,5.0,1005.29,1007.88,1008.0,29.0,36.0,24.0,5.0,4.0,4.0,43.0,43.0,44.0,29.0,30.0,29.0,14.0,15.0,10.0,2.0,3.0,-2.0,1008.0,1011.0,1011.0,999.0,1001.0,1003.0,0.2,0.1,0.0
2017-05-11,34,42,26,36.0,36.0,36.0,8.0,7.0,8.0,1006.26,1005.29,1007.88,29.0,29.0,36.0,5.0,5.0,4.0,43.0,43.0,43.0,29.0,29.0,30.0,14.0,14.0,15.0,3.0,2.0,3.0,1009.0,1008.0,1011.0,1001.0,999.0,1001.0,0.0,0.2,0.1
2017-05-12,34,41,27,34.0,36.0,36.0,9.0,8.0,7.0,1007.62,1006.26,1005.29,35.0,29.0,29.0,6.0,5.0,5.0,42.0,43.0,43.0,26.0,29.0,29.0,13.0,14.0,14.0,6.0,3.0,2.0,1010.0,1009.0,1008.0,1003.0,1001.0,999.0,0.0,0.0,0.2
2017-05-13,35,42,28,34.0,34.0,36.0,9.0,9.0,8.0,1007.79,1007.62,1006.26,35.0,35.0,29.0,5.0,6.0,5.0,41.0,42.0,43.0,27.0,26.0,29.0,15.0,13.0,14.0,4.0,6.0,3.0,1011.0,1010.0,1009.0,1002.0,1003.0,1001.0,0.0,0.0,0.0
2017-05-14,36,43,30,35.0,34.0,34.0,9.0,9.0,9.0,1006.45,1007.79,1007.62,35.0,35.0,35.0,5.0,5.0,6.0,42.0,41.0,42.0,28.0,27.0,26.0,17.0,15.0,13.0,4.0,4.0,6.0,1010.0,1011.0,1010.0,1002.0,1002.0,1003.0,0.0,0.0,0.0
2017-05-15,36,42,31,36.0,35.0,34.0,6.0,9.0,9.0,1004.57,1006.45,1007.79,21.0,35.0,35.0,5.0,5.0,5.0,43.0,42.0,41.0,30.0,28.0,27.0,11.0,17.0,15.0,4.0,4.0,4.0,1007.0,1010.0,1011.0,999.0,1002.0,1002.0,0.0,0.0,0.0
2017-05-16,34,40,28,36.0,36.0,35.0,8.0,6.0,9.0,1003.16,1004.57,1006.45,30.0,21.0,35.0,4.0,5.0,5.0,42.0,43.0,42.0,31.0,30.0,28.0,16.0,11.0,17.0,2.0,4.0,4.0,1006.0,1007.0,1010.0,997.0,999.0,1002.0,0.0,0.0,0.0
2017-05-17,32,39,25,34.0,36.0,36.0,8.0,8.0,6.0,1002.55,1003.16,1004.57,27.0,30.0,21.0,6.0,4.0,5.0,40.0,42.0,43.0,28.0,31.0,30.0,14.0,16.0,11.0,5.0,2.0,4.0,1006.0,1006.0,1007.0,997.0,997.0,999.0,0.0,0.0,0.0
2017-05-18,34,40,28,32.0,34.0,36.0,11.0,8.0,8.0,1004.09,1002.55,1003.16,42.0,27.0,30.0,10.0,6.0,4.0,39.0,40.0,42.0,25.0,28.0,31.0,14.0,14.0,16.0,8.0,5.0,2.0,1006.0,1006.0,1006.0,999.0,997.0,997.0,0.0,0.0,0.0
2017-05-19,33,43,23,34.0,32.0,34.0,11.0,11.0,8.0,1004.62,1004.09,1002.55,35.0,42.0,27.0,11.0,10.0,6.0,40.0,39.0,40.0,28.0,25.0,28.0,14.0,14.0,14.0,8.0,8.0,5.0,1009.0,1006.0,1006.0,999.0,999.0,997.0,3.0,0.0,0.0
2017-05-20,34,40,27,33.0,34.0,32.0,14.0,11.0,11.0,1005.81,1004.62,1004.09,61.0,35.0,42.0,4.0,11.0,10.0,43.0,40.0,39.0,23.0,28.0,25.0,19.0,14.0,14.0,2.0,8.0,8.0,1008.0,1009.0,1006.0,999.0,999.0,999.0,0.0,3.0,0.0
2017-05-21,32,40,25,34.0,33.0,34.0,11.0,14.0,11.0,1004.28,1005.81,1004.62,40.0,61.0,35.0,9.0,4.0,11.0,40.0,43.0,40.0,27.0,23.0,28.0,15.0,19.0,14.0,9.0,2.0,8.0,1008.0,1008.0,1009.0,998.0,999.0,999.0,0.0,0.0,3.0
2017-05-22,28,36,21,32.0,34.0,33.0,13.0,11.0,14.0,1003.9,1004.28,1005.81,65.0,40.0,61.0,14.0,9.0,4.0,40.0,40.0,43.0,25.0,27.0,23.0,19.0,15.0,19.0,8.0,9.0,2.0,1010.0,1008.0,1008.0,999.0,998.0,999.0,6.0,0.0,0.0
2017-05-23,32,39,26,28.0,32.0,34.0,14.0,13.0,11.0,1006.55,1003.9,1004.28,73.0,65.0,40.0,16.0,14.0,9.0,36.0,40.0,40.0,21.0,25.0,27.0,18.0,19.0,15.0,10.0,8.0,9.0,1009.0,1010.0,1008.0,997.0,999.0,998.0,0.0,6.0,0.0
2017-05-24,34,41,27,32.0,28.0,32.0,15.0,14.0,13.0,1006.43,1006.55,1003.9,48.0,73.0,65.0,15.0,16.0,14.0,39.0,36.0,40.0,26.0,21.0,25.0,19.0,18.0,19.0,6.0,10.0,8.0,1010.0,1009.0,1010.0,1002.0,997.0,999.0,0.0,0.0,6.0
2017-05-25,34,42,25,34.0,32.0,28.0,15.0,15.0,14.0,1004.76,1006.43,1006.55,55.0,48.0,73.0,19.0,15.0,16.0,41.0,39.0,36.0,27.0,26.0,21.0,19.0,19.0,18.0,10.0,6.0,10.0,1007.0,1010.0,1009.0,1001.0,1002.0,997.0,0.0,0.0,0.0
2017-05-26,36,44,29,34.0,34.0,32.0,14.0,15.0,15.0,1003.35,1004.76,1006.43,48.0,55.0,48.0,10.0,19.0,15.0,42.0,41.0,39.0,25.0,27.0,26.0,19.0,19.0,19.0,9.0,10.0,6.0,1006.0,1007.0,1010.0,998.0,1001.0,1002.0,0.0,0.0,0.0
2017-05-27,38,45,32,36.0,34.0,34.0,13.0,14.0,15.0,1001.26,1003.35,1004.76,43.0,48.0,55.0,6.0,10.0,19.0,44.0,42.0,41.0,29.0,25.0,27.0,18.0,19.0,19.0,7.0,9.0,10.0,1005.0,1006.0,1007.0,995.0,998.0,1001.0,0.0,0.0,0.0
2017-05-28,36,43,30,38.0,36.0,34.0,9.0,13.0,14.0,1000.17,1001.26,1003.35,32.0,43.0,48.0,4.0,6.0,10.0,45.0,44.0,42.0,32.0,29.0,25.0,17.0,18.0,19.0,0.0,7.0,9.0,1003.0,1005.0,1006.0,994.0,995.0,998.0,0.0,0.0,0.0
2017-05-29,28,36,21,36.0,38.0,36.0,15.0,9.0,13.0,999.7,1000.17,1001.26,40.0,32.0,43.0,10.0,4.0,6.0,43.0,45.0,44.0,30.0,32.0,29.0,19.0,17.0,18.0,8.0,0.0,7.0,1003.0,1003.0,1005.0,994.0,994.0,995.0,0.0,0.0,0.0
2017-05-30,31,39,23,28.0,36.0,38.0,19.0,15.0,9.0,1001.1,999.7,1000.17,94.0,40.0,32.0,17.0,10.0,4.0,36.0,43.0,45.0,21.0,30.0,32.0,24.0,19.0,17.0,9.0,8.0,0.0,1006.0,1003.0,1003.0,996.0,994.0,994.0,0.0,0.0,0.0
2017-05-31,30,36,23,31.0,28.0,36.0,19.0,19.0,15.0,999.27,1001.1,999.7,74.0,94.0,40.0,18.0,17.0,10.0,39.0,36.0,43.0,23.0,21.0,30.0,23.0,24.0,19.0,15.0,9.0,8.0,1003.0,1006.0,1003.0,993.0,996.0,994.0,0.0,0.0,0.0
2017-06-01,26,31,20,30.0,31.0,28.0,21.0,19.0,19.0,1000.95,999.27,1001.1,100.0,74.0,94.0,34.0,18.0,17.0,36.0,39.0,36.0,23.0,23.0,21.0,23.0,23.0,24.0,17.0,15.0,9.0,1005.0,1003.0,1006.0,996.0,993.0,996.0,23.0,0.0,0.0
2017-06-02,31,39,23,26.0,30.0,31.0,20.0,21.0,19.0,1004.8,1000.95,999.27,83.0,100.0,74.0,44.0,34.0,18.0,31.0,36.0,39.0,20.0,23.0,23.0,23.0,23.0,23.0,18.0,17.0,15.0,1007.0,1005.0,1003.0,1000.0,996.0,993.0,0.0,23.0,0.0
2017-06-03,36,43,28,31.0,26.0,30.0,21.0,20.0,21.0,1004.37,1004.8,1000.95,100.0,83.0,100.0,21.0,44.0,34.0,39.0,31.0,36.0,23.0,20.0,23.0,24.0,23.0,23.0,17.0,18.0,17.0,1007.0,1007.0,1005.0,1000.0,1000.0,996.0,0.0,0.0,23.0
2017-06-04,36,43,30,36.0,31.0,26.0,15.0,21.0,20.0,1002.17,1004.37,1004.8,62.0,100.0,83.0,8.0,21.0,44.0,43.0,39.0,31.0,28.0,23.0,20.0,23.0,24.0,23.0,7.0,17.0,18.0,1005.0,1007.0,1007.0,996.0,1000.0,1000.0,0.0,0.0,0.0
2017-06-05,37,42,32,36.0,36.0,31.0,16.0,15.0,21.0,1001.83,1002.17,1004.37,51.0,62.0,100.0,10.0,8.0,21.0,43.0,43.0,39.0,30.0,28.0,23.0,22.0,23.0,24.0,12.0,7.0,17.0,1005.0,1005.0,1007.0,997.0,996.0,1000.0,0.0,0.0,0.0
2017-06-06,36,41,31,37.0,36.0,36.0,19.0,16.0,15.0,1001.97,1001.83,1002.17,49.0,51.0,62.0,15.0,10.0,8.0,42.0,43.0,43.0,32.0,30.0,28.0,23.0,22.0,23.0,9.0,12.0,7.0,1005.0,1005.0,1005.0,996.0,997.0,996.0,0.0,0.0,0.0
2017-06-07,32,36,29,36.0,37.0,36.0,19.0,19.0,16.0,1003.7,1001.97,1001.83,52.0,49.0,51.0,18.0,15.0,10.0,41.0,42.0,43.0,31.0,32.0,30.0,24.0,23.0,22.0,17.0,9.0,12.0,1007.0,1005.0,1005.0,999.0,996.0,997.0,0.0,0.0,0.0
2017-06-08,32,37,27,32.0,36.0,37.0,20.0,19.0,19.0,1005.48,1003.7,1001.97,66.0,52.0,49.0,31.0,18.0,15.0,36.0,41.0,42.0,29.0,31.0,32.0,25.0,24.0,23.0,18.0,17.0,9.0,1009.0,1007.0,1005.0,1000.0,999.0,996.0,0.0,0.0,0.0
2017-06-09,30,37,22,32.0,32.0,36.0,18.0,20.0,19.0,1004.62,1005.48,1003.7,66.0,66.0,52.0,22.0,31.0,18.0,37.0,36.0,41.0,27.0,29.0,31.0,22.0,25.0,24.0,14.0,18.0,17.0,1007.0,1009.0,1007.0,1000.0,1000.0,999.0,0.0,0.0,0.0
2017-06-10,32,39,25,30.0,32.0,32.0,20.0,18.0,20.0,1003.76,1004.62,1005.48,94.0,66.0,66.0,21.0,22.0,31.0,37.0,37.0,36.0,22.0,27.0,29.0,23.0,22.0,25.0,17.0,14.0,18.0,1007.0,1007.0,1009.0,998.0,1000.0,1000.0,0.0,0.0,0.0
2017-06-11,30,38,23,32.0,30.0,32.0,17.0,20.0,18.0,1002.33,1003.76,1004.62,74.0,94.0,66.0,13.0,21.0,22.0,39.0,37.0,37.0,25.0,22.0,27.0,23.0,23.0,22.0,10.0,17.0,14.0,1005.0,1007.0,1007.0,997.0,998.0,1000.0,0.0,0.0,0.0
2017-06-12,32,39,25,30.0,32.0,30.0,14.0,17.0,20.0,1001.94,1002.33,1003.76,65.0,74.0,94.0,9.0,13.0,21.0,38.0,39.0,37.0,23.0,25.0,22.0,19.0,23.0,23.0,8.0,10.0,17.0,1005.0,1005.0,1007.0,997.0,997.0,998.0,0.0,0.0,0.0
2017-06-13,32,38,26,32.0,30.0,32.0,15.0,14.0,17.0,1001.6,1001.94,1002.33,61.0,65.0,74.0,13.0,9.0,13.0,39.0,38.0,39.0,25.0,23.0,25.0,19.0,19.0,23.0,9.0,8.0,10.0,1004.0,1005.0,1005.0,996.0,997.0,997.0,0.0,0.0,0.0
2017-06-14,35,41,29,32.0,32.0,30.0,16.0,15.0,14.0,1001.05,1001.6,1001.94,48.0,61.0,65.0,18.0,13.0,9.0,38.0,39.0,38.0,26.0,25.0,23.0,21.0,19.0,19.0,10.0,9.0,8.0,1004.0,1004.0,1005.0,996.0,996.0,997.0,0.0,0.0,0.0
2017-06-15,28,39,18,35.0,32.0,32.0,17.0,16.0,15.0,1003.14,1001.05,1001.6,88.0,48.0,61.0,12.0,18.0,13.0,41.0,38.0,39.0,29.0,26.0,25.0,22.0,21.0,19.0,12.0,10.0,9.0,1006.0,1004.0,1004.0,997.0,996.0,996.0,0.0,0.0,0.0
2017-06-16,32,38,27,28.0,35.0,32.0,20.0,17.0,16.0,1003.52,1003.14,1001.05,83.0,88.0,48.0,30.0,12.0,18.0,39.0,41.0,38.0,18.0,29.0,26.0,22.0,22.0,21.0,13.0,12.0,10.0,1008.0,1006.0,1004.0,997.0,997.0,996.0,0.0,0.0,0.0
2017-06-17,32,38,26,32.0,28.0,35.0,18.0,20.0,17.0,1001.91,1003.52,1003.14,55.0,83.0,88.0,23.0,30.0,12.0,38.0,39.0,41.0,27.0,18.0,29.0,20.0,22.0,22.0,17.0,13.0,12.0,1005.0,1008.0,1006.0,997.0,997.0,997.0,0.0,0.0,0.0
